id_empleado,id_trabajo,id_demografia,id_tiempo,id_soporte,nivel_estres,balance_work_life,productividad,indice_bienestar,accede_soporte,satisfaccion_laboral,fecha_registro
f0a85f82e243d2c8,16,31,49,1,1,3,3,7.33,True,3,
4f9746fc2107ec7e,16,1,49,5,5,3,3,4.67,False,3,
07db7eb621a3367c,8,56,49,1,3,3,3,6.0,True,3,
3b4ba59b6c318586,14,11,49,1,5,3,3,4.67,True,3,
1b29ad347f663a28,15,3,49,1,1,3,3,7.33,True,3,
1187e6b991796a47,17,1,49,5,5,3,3,4.67,False,3,
9c65205ceed3b41f,8,4,49,1,5,3,3,4.67,True,3,
ac47b3f380d6d7b0,2,56,49,5,3,3,3,6.0,False,3,
b4712016442b5ee8,6,13,49,1,5,3,3,4.67,True,3,
b25a8ab31cd4fec6,2,1,49,5,1,3,3,7.33,False,3,
076f5ab3b8496447,16,10,49,5,5,3,3,4.67,False,3,
1befd4fd37bf7692,13,1,49,1,5,3,3,4.67,True,3,
297a18b93190ac63,15,6,49,5,3,3,3,6.0,False,3,
cbc4e657235b6982,11,27,49,1,5,3,3,4.67,True,3,
afa54785ae7b8c55,27,20,49,1,5,3,3,4.67,True,3,
0ecaa5f245cdd85c,8,12,49,1,3,3,3,6.0,True,3,
44e14aa5f9f9e2bb,29,10,49,1,5,3,3,4.67,True,3,
301e1e847fe4a19d,6,6,49,5,1,3,3,7.33,False,3,
b11049e9ed162f2b,29,3,49,1,1,3,3,7.33,True,3,
e0fe000bc9b4bbbe,11,31,49,5,1,3,3,7.33,False,3,
1cb8e540f835027c,5,11,49,5,1,3,3,7.33,False,3,
4931149801cf8929,3,56,49,1,3,3,3,6.0,True,3,
ea9828c293d5f3ae,8,31,49,5,1,3,3,7.33,False,3,
6da54fe68cc38da9,5,27,49,5,1,3,3,7.33,False,3,
f66a2b1a862ff987,11,10,49,1,3,3,3,6.0,True,3,
a5edde4c48d61242,63,1,49,1,5,3,3,4.67,True,3,
96853e2a9033b54e,47,5,49,5,5,3,3,4.67,False,3,
b43e6fc3d5c35ee5,63,2,49,1,1,3,3,7.33,True,3,
f48461637aa29fb8,16,12,49,5,3,3,3,6.0,False,3,
b9b7e03b855c8489,14,6,49,1,1,3,3,7.33,True,3,
d1ea48ebc726b93d,5,11,49,1,1,3,3,7.33,True,3,
f70eb86fd78d4dbd,17,31,49,5,5,3,3,4.67,False,3,
67ad0677a1dc5e15,12,12,49,1,3,3,3,6.0,True,3,
511a228a13b4b9df,3,12,49,1,5,3,3,4.67,True,3,
3471f81b8e65c8fd,29,13,49,1,1,3,3,7.33,True,3,
2d7f3514f1ef0f4c,14,11,49,5,3,3,3,6.0,False,3,
56a8f69c3199f8ea,33,12,49,5,1,3,3,7.33,False,3,
ca2c97bc3fc19cce,13,31,49,1,3,3,3,6.0,True,3,
25282cf7682102e4,26,20,49,5,1,3,3,7.33,False,3,
e1dac5d3d7e86ce3,12,56,49,1,5,3,3,4.67,True,3,
8463b533fd656625,15,20,49,5,3,3,3,6.0,False,3,
cb6e83f86906232a,29,4,49,5,1,3,3,7.33,False,3,
00dedf37782f7d21,33,10,49,5,1,3,3,7.33,False,3,
6a63d087e874f576,29,12,49,5,5,3,3,4.67,False,3,
041ddc2f23b8e818,15,6,49,5,5,3,3,4.67,False,3,
5da3f39ee8f0c773,2,27,49,5,5,3,3,4.67,False,3,
adbf3fa5de672aa1,4,6,49,1,3,3,3,6.0,True,3,
be5080190a031a4a,47,12,49,5,1,3,3,7.33,False,3,
1bdd8cbddd5abaa8,17,3,49,5,1,3,3,7.33,False,3,
3f17d5cf72fdcb05,47,3,49,1,1,3,3,7.33,True,3,
b0b947240a8125a2,1,12,49,5,3,3,3,6.0,False,3,
8915330968c9a7fe,4,54,49,5,1,3,3,7.33,False,3,
7832fad3b5df160a,12,1,49,5,5,3,3,4.67,False,3,
6ae3ff6d83f02a7c,8,2,49,5,1,3,3,7.33,False,3,
22d696b741ab41fb,33,2,49,1,5,3,3,4.67,True,3,
86bdde915a242a4f,15,1,49,5,5,3,3,4.67,False,3,
d84647ea5deb5ed8,14,27,49,1,1,3,3,7.33,True,3,
96d055fb7224eb21,21,13,49,5,3,3,3,6.0,False,3,
4de5cfe69637671b,3,2,49,5,5,3,3,4.67,False,3,
5acc6beb06cb2f0f,21,11,49,1,5,3,3,4.67,True,3,
df7862d13ecfbfce,16,56,49,5,5,3,3,4.67,False,3,
1825a69e390b7206,47,31,49,1,3,3,3,6.0,True,3,
1c586202a4a7b0bf,8,20,49,5,1,3,3,7.33,False,3,
f94bb21aac81202d,14,4,49,1,1,3,3,7.33,True,3,
26361b82ef65bd53,3,3,49,5,5,3,3,4.67,False,3,
cf8c6abbec8e1865,4,27,49,5,3,3,3,6.0,False,3,
2592e80fdd5a701a,13,11,49,5,3,3,3,6.0,False,3,
8a35356b76389299,2,11,49,5,3,3,3,6.0,False,3,
810d8674a1deb30c,16,21,49,5,3,3,3,6.0,False,3,
67215a5892a446df,4,56,49,1,1,3,3,7.33,True,3,
3dbecac821af46c7,29,5,49,1,3,3,3,6.0,True,3,
c1f057c2ae3b1abf,17,2,49,1,1,3,3,7.33,True,3,
346d3a700dd13a69,16,11,49,1,5,3,3,4.67,True,3,
af638a06c7a85a17,47,5,49,5,3,3,3,6.0,False,3,
174b0ab3cbe96634,26,5,49,1,3,3,3,6.0,True,3,
0254d84dd2d4b088,63,20,49,1,1,3,3,7.33,True,3,
b1ccfbaab7c57310,5,10,49,1,5,3,3,4.67,True,3,
fabe1dc63da89be8,12,20,49,1,3,3,3,6.0,True,3,
7c0e224f40f673bc,21,20,49,5,1,3,3,7.33,False,3,
8b3eb151cc0c5d0c,17,12,49,1,3,3,3,6.0,True,3,
07e0e8432f90488c,12,20,49,5,1,3,3,7.33,False,3,
f8e5e0e7480b1af0,26,6,49,5,3,3,3,6.0,False,3,
64a071dccd7ccadd,17,12,49,1,3,3,3,6.0,True,3,
c688d277ee755f8e,1,12,49,5,3,3,3,6.0,False,3,
c67e5f81bc76e6df,1,6,49,5,5,3,3,4.67,False,3,
f29c843e2871a837,6,3,49,5,1,3,3,7.33,False,3,
e8535f71465051c9,15,11,49,5,5,3,3,4.67,False,3,
b1150bc8d7a24888,15,27,49,1,5,3,3,4.67,True,3,
f2f3d31ca967a166,17,1,49,1,5,3,3,4.67,True,3,
0238f0e53918714a,21,13,49,1,5,3,3,4.67,True,3,
de1e5d2da34a927e,5,1,49,1,3,3,3,6.0,True,3,
dbeecb10c37bd1c6,17,3,49,1,1,3,3,7.33,True,3,
809909dfa22ba1dc,4,2,49,1,1,3,3,7.33,True,3,
c8ed85a132e7e667,21,3,49,5,1,3,3,7.33,False,3,
d3cb29a2570ed9bc,2,12,49,1,1,3,3,7.33,True,3,
acf5f079f30c1cdf,16,20,49,1,5,3,3,4.67,True,3,
1ac8ece9db9a6952,6,3,49,5,5,3,3,4.67,False,3,
614ee706d448e7d9,5,1,49,1,3,3,3,6.0,True,3,
cf0293229f04adda,15,2,49,1,5,3,3,4.67,True,3,
427d5758649efff8,8,1,49,5,1,3,3,7.33,False,3,
75f43b5ed98dff22,21,56,49,5,3,3,3,6.0,False,3,
8df4466aee451467,21,6,49,1,5,3,3,4.67,True,3,
4ac3ea91daf50912,11,2,49,1,3,3,3,6.0,True,3,
5cb6f8a999965ae0,12,56,49,1,1,3,3,7.33,True,3,
6644e7899448265f,47,4,49,5,1,3,3,7.33,False,3,
cc5ace3f1df6fb4e,1,5,49,1,5,3,3,4.67,True,3,
d22f1a28529aab3f,26,12,49,5,5,3,3,4.67,False,3,
13d04851d887ba62,12,3,49,5,5,3,3,4.67,False,3,
04260b658d797a1b,5,11,49,5,1,3,3,7.33,False,3,
b8e93eb217d53546,16,6,49,5,5,3,3,4.67,False,3,
718d85e834c2c13f,2,31,49,1,1,3,3,7.33,True,3,
0395d54f79dba778,14,10,49,5,1,3,3,7.33,False,3,
4d66ca818d53a542,4,11,49,1,1,3,3,7.33,True,3,
f12139e5f1d88555,15,2,49,5,3,3,3,6.0,False,3,
28faf659aba2fb75,29,20,49,1,1,3,3,7.33,True,3,
34575149c5a6cd7d,15,6,49,5,5,3,3,4.67,False,3,
e2b8534f5e2fc293,27,54,49,5,5,3,3,4.67,False,3,
b3478f509f314e52,26,5,49,1,3,3,3,6.0,True,3,
0da702479efa90b0,5,6,49,5,3,3,3,6.0,False,3,
2ab3f41a65bbba38,1,6,49,1,5,3,3,4.67,True,3,
41673db2fb54cc90,16,5,49,5,3,3,3,6.0,False,3,
57be18d4c4119d67,27,5,49,5,3,3,3,6.0,False,3,
424f245aeb82a0e6,33,2,49,1,1,3,3,7.33,True,3,
39266dec87bd320f,21,12,49,1,5,3,3,4.67,True,3,
e64e42d91737be54,29,6,49,5,1,3,3,7.33,False,3,
135fbe56282d23d1,5,12,49,1,3,3,3,6.0,True,3,
4f4180f8e870a3d2,33,3,49,1,1,3,3,7.33,True,3,
03181e9b328ba493,17,13,49,1,3,3,3,6.0,True,3,
983f03f00ec0bf1e,63,6,49,5,3,3,3,6.0,False,3,
ad5ea0d1f61cf93f,16,11,49,5,3,3,3,6.0,False,3,
5d7c7715f16c91c0,11,11,49,5,3,3,3,6.0,False,3,
16ac5ca071d9345c,1,2,49,5,5,3,3,4.67,False,3,
e9774bb8e0191df8,15,11,49,1,5,3,3,4.67,True,3,
704176bf8d9ca71b,29,11,49,5,5,3,3,4.67,False,3,
d31a4c18f71b1d43,27,13,49,1,1,3,3,7.33,True,3,
47808fc744d81eca,26,2,49,5,3,3,3,6.0,False,3,
b81e5043b5172863,11,3,49,5,5,3,3,4.67,False,3,
fbc60f3816839d9c,6,2,49,5,1,3,3,7.33,False,3,
aa57707581005580,63,12,49,1,3,3,3,6.0,True,3,
7aa0b53961dadb8e,2,1,49,5,3,3,3,6.0,False,3,
4a7123e20a4926d4,47,3,49,1,5,3,3,4.67,True,3,
da5b2fc67201d19c,4,13,49,5,5,3,3,4.67,False,3,
0a6160973e376616,2,11,49,5,1,3,3,7.33,False,3,
dfe9b63f052c0010,11,21,49,5,3,3,3,6.0,False,3,
ce2d850abef548ab,4,12,49,5,1,3,3,7.33,False,3,
d7180f15004cb1d3,11,27,49,1,3,3,3,6.0,True,3,
eed4afb72ef05afe,13,31,49,1,3,3,3,6.0,True,3,
18b955a2c7138548,29,1,49,5,1,3,3,7.33,False,3,
c8143d58e564ac0d,3,1,49,5,5,3,3,4.67,False,3,
dcf18f6cbda36669,21,2,49,1,5,3,3,4.67,True,3,
ec35d7042784cf07,15,2,49,5,5,3,3,4.67,False,3,
5ec53bcae6d15990,14,54,49,5,5,3,3,4.67,False,3,
ee3c6ef8e7e17c37,26,3,49,5,3,3,3,6.0,False,3,
b6c5b17bee33a05a,4,2,49,1,5,3,3,4.67,True,3,
618bc307841565fd,17,6,49,5,3,3,3,6.0,False,3,
be599998a626e09e,12,20,49,5,1,3,3,7.33,False,3,
213e292f98d7d111,63,20,49,1,3,3,3,6.0,True,3,
559e72ac628011e8,15,4,49,1,3,3,3,6.0,True,3,
572f5445d2c3a5ac,47,12,49,1,3,3,3,6.0,True,3,
c4f78d7d1af7f54b,16,1,49,5,1,3,3,7.33,False,3,
d235841ff559d549,12,2,49,1,5,3,3,4.67,True,3,
f0f125746061c2b9,12,56,49,5,1,3,3,7.33,False,3,
6e3f5f96af211a2e,11,12,49,1,3,3,3,6.0,True,3,
5a563f86d5d9c2f3,6,2,49,5,5,3,3,4.67,False,3,
4a64f32972ba129b,6,11,49,1,5,3,3,4.67,True,3,
50cb31e08fa6f7a2,17,10,49,5,3,3,3,6.0,False,3,
37bd9271cc1de640,14,1,49,5,3,3,3,6.0,False,3,
90e9e4d317962047,63,6,49,5,3,3,3,6.0,False,3,
66c0ae8085806187,33,10,49,1,5,3,3,4.67,True,3,
4ba3569445b209f8,17,21,49,5,1,3,3,7.33,False,3,
357cf657ea96aa9a,14,20,49,5,3,3,3,6.0,False,3,
de93ac9ef18d616d,3,5,49,1,5,3,3,4.67,True,3,
eb6a68f4989d8225,11,1,49,1,1,3,3,7.33,True,3,
8079ed5e63181453,12,27,49,5,3,3,3,6.0,False,3,
1e0e97b45a12ef63,3,54,49,1,3,3,3,6.0,True,3,
17abd2da0af4b021,15,6,49,1,1,3,3,7.33,True,3,
3c277ca665681840,4,12,49,5,1,3,3,7.33,False,3,
5a2b0f54a56183be,17,13,49,5,3,3,3,6.0,False,3,
66da7ac0589b83eb,15,12,49,5,1,3,3,7.33,False,3,
3e6f634ba962b77e,8,12,49,1,1,3,3,7.33,True,3,
9dd918c2e1736b63,27,27,49,5,5,3,3,4.67,False,3,
b71a7f132c79e878,6,20,49,1,5,3,3,4.67,True,3,
12102ea534549fc8,8,27,49,1,3,3,3,6.0,True,3,
601a8afeb866a824,26,54,49,5,5,3,3,4.67,False,3,
a9d46cc5da8ea253,27,1,49,5,3,3,3,6.0,False,3,
6ba17785f55b204a,26,56,49,5,1,3,3,7.33,False,3,
48c5361aa249632c,4,6,49,5,3,3,3,6.0,False,3,
e882b62676f633db,2,12,49,5,1,3,3,7.33,False,3,
d71495f62c04d0c5,1,6,49,5,1,3,3,7.33,False,3,
0939f5b7ec9cbc51,12,3,49,1,1,3,3,7.33,True,3,
46b215c9a5670898,12,6,49,5,3,3,3,6.0,False,3,
fed909a1b937fee4,33,3,49,1,5,3,3,4.67,True,3,
71a97a13455d685f,21,1,49,1,5,3,3,4.67,True,3,
4a247e8dd8c0007f,11,1,49,1,5,3,3,4.67,True,3,
7b7519f689573557,6,6,49,1,5,3,3,4.67,True,3,
ffe50b0014f98e7f,21,11,49,5,1,3,3,7.33,False,3,
c7d6b326fae77b84,11,10,49,1,5,3,3,4.67,True,3,
00e121cb8aa21189,3,27,49,5,3,3,3,6.0,False,3,
4a3fa3b853688510,15,6,49,5,5,3,3,4.67,False,3,
12d49e5b12f68a5f,8,12,49,1,5,3,3,4.67,True,3,
745fe0dd9cbf2dc3,29,10,49,1,5,3,3,4.67,True,3,
fa8e114499a9fc32,3,11,49,5,3,3,3,6.0,False,3,
68729eadea65af8c,4,3,49,1,3,3,3,6.0,True,3,
86c900c4a9bd0749,1,56,49,5,5,3,3,4.67,False,3,
05360b407cbeddf3,21,12,49,1,1,3,3,7.33,True,3,
5ea7228f559fea24,11,21,49,5,1,3,3,7.33,False,3,
ddab1b305159005e,26,20,49,1,5,3,3,4.67,True,3,
d1795c8bc6ce3ac1,15,11,49,5,5,3,3,4.67,False,3,
6cd6ce1e4acfb235,6,4,49,5,5,3,3,4.67,False,3,
977a355e93ecaa00,12,2,49,5,1,3,3,7.33,False,3,
3e2ec663f5ea8fed,3,11,49,1,5,3,3,4.67,True,3,
75a4ffbed74362e8,63,21,49,1,5,3,3,4.67,True,3,
0233b71d69e6eda0,63,12,49,5,5,3,3,4.67,False,3,
32bdb4588f29d61e,8,1,49,1,1,3,3,7.33,True,3,
3f4642ca2899a8f3,63,2,49,5,1,3,3,7.33,False,3,
cd1215ae2fb88601,11,2,49,1,5,3,3,4.67,True,3,
ab779b97c3634ed9,13,21,49,1,3,3,3,6.0,True,3,
a703698e18cf1a3f,14,20,49,1,5,3,3,4.67,True,3,
f7391de42827f052,21,2,49,5,1,3,3,7.33,False,3,
e7ad05e764d0b0f7,6,31,49,1,5,3,3,4.67,True,3,
03a4487dbb9666bd,11,2,49,5,5,3,3,4.67,False,3,
5c7e410637cb90ca,16,3,49,5,1,3,3,7.33,False,3,
1f8106814645f213,5,13,49,5,1,3,3,7.33,False,3,
fb136fdd1d43e688,4,3,49,5,3,3,3,6.0,False,3,
4f9679b388afc256,63,6,49,1,5,3,3,4.67,True,3,
076270b7aa9e9358,13,56,49,5,5,3,3,4.67,False,3,
2d14bd46868f23bc,3,31,49,5,3,3,3,6.0,False,3,
586cb8d4e16ded96,29,3,49,1,5,3,3,4.67,True,3,
c1fe1145bfc541d8,13,1,49,5,3,3,3,6.0,False,3,
41e3c5293ae33819,16,10,49,5,1,3,3,7.33,False,3,
dc7e4136a21ee967,15,3,49,1,1,3,3,7.33,True,3,
3a7dcf106942012e,11,4,49,5,3,3,3,6.0,False,3,
40026c52fa7466eb,11,6,49,5,3,3,3,6.0,False,3,
988a9f76efacffeb,3,13,49,1,3,3,3,6.0,True,3,
039919c1bda1eebf,26,1,49,5,1,3,3,7.33,False,3,
d21db0b9d68651d1,11,3,49,1,3,3,3,6.0,True,3,
f414b6517dbc4a64,47,11,49,5,1,3,3,7.33,False,3,
b2d9e8a647698f02,5,11,49,5,1,3,3,7.33,False,3,
fa1fe5f47fc61f29,17,3,49,5,1,3,3,7.33,False,3,
b17929a406502be8,47,31,49,5,3,3,3,6.0,False,3,
304969bb7a19de05,11,12,49,1,5,3,3,4.67,True,3,
b99f428c1ecd67d1,6,12,49,5,5,3,3,4.67,False,3,
c5f0f58edea10a13,26,20,49,5,5,3,3,4.67,False,3,
2d99605bd330ab5f,13,12,49,5,5,3,3,4.67,False,3,
a29763311f50de4c,1,1,49,1,1,3,3,7.33,True,3,
895022851dbc068a,1,3,49,5,1,3,3,7.33,False,3,
90ef18c099fbd0b9,21,6,49,1,5,3,3,4.67,True,3,
3abba9e15e951bbc,5,1,49,5,1,3,3,7.33,False,3,
6eb365872fd1ad74,12,4,49,5,3,3,3,6.0,False,3,
259d934c824caf1f,16,27,49,5,1,3,3,7.33,False,3,
d6e5267418a507d5,6,5,49,5,1,3,3,7.33,False,3,
07f9f9c8793d7105,8,56,49,5,5,3,3,4.67,False,3,
3f1e953d9292fc7d,21,12,49,5,1,3,3,7.33,False,3,
4661084a99f2a8d5,12,13,49,5,5,3,3,4.67,False,3,
e1cee4767f443aa0,27,6,49,5,1,3,3,7.33,False,3,
ed0e37c1ee64498c,5,54,49,1,5,3,3,4.67,True,3,
453869092eee141b,21,11,49,5,3,3,3,6.0,False,3,
01f48e9021518089,2,2,49,1,1,3,3,7.33,True,3,
02d8c2431f52711e,63,1,49,5,3,3,3,6.0,False,3,
3a579e451054e923,1,12,49,5,1,3,3,7.33,False,3,
4c0ccd732c9d0af7,27,2,49,1,1,3,3,7.33,True,3,
dd8c3c420b7f72bc,4,6,49,5,5,3,3,4.67,False,3,
681f5a336c55a335,29,54,49,1,5,3,3,4.67,True,3,
33d115e557f9003f,26,11,49,1,5,3,3,4.67,True,3,
4512627b689022b2,3,54,49,1,1,3,3,7.33,True,3,
cf249a42b27fa3c5,4,31,49,5,3,3,3,6.0,False,3,
9f70751f29fccfc2,16,3,49,1,1,3,3,7.33,True,3,
ee6000dd4b96b46e,11,54,49,1,5,3,3,4.67,True,3,
9936b0d7f7c6e300,4,3,49,1,1,3,3,7.33,True,3,
4630b66233ef2ed8,26,11,49,5,1,3,3,7.33,False,3,
af0152e3dce37225,11,27,49,1,1,3,3,7.33,True,3,
281408f630a3a185,8,6,49,1,3,3,3,6.0,True,3,
1effdf94881e9eec,8,31,49,1,1,3,3,7.33,True,3,
2fa4b1c9843027d5,4,12,49,5,5,3,3,4.67,False,3,
c1f42fbe9c0022dd,3,6,49,1,1,3,3,7.33,True,3,
58f6a5e71b723742,5,5,49,5,3,3,3,6.0,False,3,
aa9b43e12354063d,13,12,49,5,5,3,3,4.67,False,3,
c521e70804dbe4db,16,11,49,1,3,3,3,6.0,True,3,
e5c9a922d5dd9c40,8,3,49,1,3,3,3,6.0,True,3,
da0ef9399cf0c26d,29,6,49,1,5,3,3,4.67,True,3,
22606832a1615c5f,13,20,49,1,5,3,3,4.67,True,3,
ace4147137cf03a8,15,11,49,5,3,3,3,6.0,False,3,
3c4b39393812ff5d,1,54,49,5,3,3,3,6.0,False,3,
37719e64a2536bdd,21,10,49,1,5,3,3,4.67,True,3,
5fdeaa262c6a3518,6,1,49,5,3,3,3,6.0,False,3,
fc309efff25d3301,47,11,49,5,1,3,3,7.33,False,3,
52ea8c32f9580bbd,1,2,49,1,1,3,3,7.33,True,3,
62fc549c9833b0b0,33,11,49,1,5,3,3,4.67,True,3,
57f1442d26de85b0,16,6,49,1,3,3,3,6.0,True,3,
23cfd3965554941c,11,5,49,5,1,3,3,7.33,False,3,
892618d7b57433ce,17,13,49,1,3,3,3,6.0,True,3,
00fe0d93943f773f,13,2,49,1,5,3,3,4.67,True,3,
d6f23cf1e0d2b2d6,16,56,49,5,1,3,3,7.33,False,3,
eaec9c5eb18aedeb,11,31,49,1,5,3,3,4.67,True,3,
314a318ceb6cfe40,47,21,49,1,3,3,3,6.0,True,3,
17a1d564c687ec31,4,12,49,5,1,3,3,7.33,False,3,
760be0a7d0b71f48,29,1,49,5,5,3,3,4.67,False,3,
308970bc5e675a3e,2,11,49,5,1,3,3,7.33,False,3,
beb5d6178ad95f0f,2,3,49,5,5,3,3,4.67,False,3,
186be3fdb7af3bbb,29,12,49,1,1,3,3,7.33,True,3,
970466e8ec874b70,26,10,49,5,5,3,3,4.67,False,3,
6fcf009935f4efee,2,12,49,5,5,3,3,4.67,False,3,
473346cbc7596e02,26,12,49,1,3,3,3,6.0,True,3,
9077b5aabd5404a3,12,27,49,1,1,3,3,7.33,True,3,
0dcdc6160c5a84a2,21,20,49,1,5,3,3,4.67,True,3,
4e36b9cf94ca0015,8,11,49,5,1,3,3,7.33,False,3,
e1c7ea5ed4841b39,5,31,49,5,1,3,3,7.33,False,3,
408d7d8be68750c3,2,1,49,5,3,3,3,6.0,False,3,
b4ef98fe6154464c,16,1,49,1,5,3,3,4.67,True,3,
ea010e26eab89cd5,3,56,49,1,5,3,3,4.67,True,3,
aaad66218b397c40,14,1,49,5,5,3,3,4.67,False,3,
b1efd0da5664155d,5,1,49,1,5,3,3,4.67,True,3,
30eaf776f76b922c,33,4,49,5,5,3,3,4.67,False,3,
6dc7f0bef6b79b3c,21,12,49,1,1,3,3,7.33,True,3,
5cdb35a7fdd6dd26,11,27,49,5,3,3,3,6.0,False,3,
0d8f9f0107033cf0,33,3,49,5,1,3,3,7.33,False,3,
5745cdfc15522369,16,13,49,1,3,3,3,6.0,True,3,
b56e66adf210b4c5,47,6,49,5,5,3,3,4.67,False,3,
dbd5006714260425,6,20,49,5,3,3,3,6.0,False,3,
d5863ddef27573a7,15,3,49,1,3,3,3,6.0,True,3,
7e16907bdce4f257,6,11,49,5,5,3,3,4.67,False,3,
33551f62767866b7,11,31,49,5,3,3,3,6.0,False,3,
7d92647f4e3550ab,16,54,49,5,5,3,3,4.67,False,3,
be25fdae63942e74,12,20,49,5,3,3,3,6.0,False,3,
79ad2cdacc79bfae,63,2,49,5,3,3,3,6.0,False,3,
2c53b9d1a740fb6e,5,2,49,5,3,3,3,6.0,False,3,
92631d426e3a86dc,6,54,49,1,1,3,3,7.33,True,3,
a3e4292e3fe3f677,6,2,49,1,1,3,3,7.33,True,3,
0aac1e7f2f1bff88,47,6,49,1,5,3,3,4.67,True,3,
2891bbf22a52c52c,8,6,49,1,1,3,3,7.33,True,3,
97eecf8ada8f31b8,21,6,49,5,3,3,3,6.0,False,3,
d9fcac45ebc64509,11,6,49,1,3,3,3,6.0,True,3,
c65060c1a71c60e8,47,56,49,5,5,3,3,4.67,False,3,
5694fa806e19b2d5,21,12,49,1,1,3,3,7.33,True,3,
a51920cb5a525090,27,12,49,5,5,3,3,4.67,False,3,
80c2f14ae4bac29b,26,2,49,5,1,3,3,7.33,False,3,
edd443151f8b562f,26,12,49,1,5,3,3,4.67,True,3,
bfff8ffc28800eb1,11,3,49,5,5,3,3,4.67,False,3,
9eedbc840ba5cd82,26,11,49,5,5,3,3,4.67,False,3,
0f5ba02f15107a65,33,1,49,1,1,3,3,7.33,True,3,
8c3c7ef0ac076742,13,56,49,1,3,3,3,6.0,True,3,
ed94779432047bf2,2,3,49,5,3,3,3,6.0,False,3,
a8a83c506a02d8a5,17,56,49,1,5,3,3,4.67,True,3,
8aad47793bd9b9c1,6,56,49,5,1,3,3,7.33,False,3,
9889e27217397888,15,12,49,5,5,3,3,4.67,False,3,
975718ee8577003b,26,10,49,5,1,3,3,7.33,False,3,
a4444873988d1fa7,47,2,49,5,3,3,3,6.0,False,3,
1f05d4228acbd1c1,17,3,49,1,5,3,3,4.67,True,3,
35c02ce2192e39f2,4,11,49,5,5,3,3,4.67,False,3,
627330a026db740e,8,3,49,1,1,3,3,7.33,True,3,
515a3b279699c61e,63,5,49,5,5,3,3,4.67,False,3,
9a0d9c8f2abc1531,3,6,49,5,3,3,3,6.0,False,3,
b2b6d4f5bba74fa5,2,56,49,5,5,3,3,4.67,False,3,
2528f1f349ca48ca,6,5,49,5,1,3,3,7.33,False,3,
5ebf92c12556ed07,29,11,49,1,1,3,3,7.33,True,3,
8360ca62b4a3b75c,16,21,49,5,3,3,3,6.0,False,3,
86ff98a4317fdcb5,5,6,49,1,1,3,3,7.33,True,3,
4566d973d1a2218d,12,13,49,1,5,3,3,4.67,True,3,
7bbec919f399f7ab,4,11,49,1,5,3,3,4.67,True,3,
b12c3f0d5d899c5d,1,3,49,5,1,3,3,7.33,False,3,
2485dd887f535bf7,1,1,49,5,1,3,3,7.33,False,3,
31466010ae9f6450,11,21,49,5,5,3,3,4.67,False,3,
497cba31d766bab5,63,6,49,5,5,3,3,4.67,False,3,
d716a2a2fc00edbc,33,2,49,1,5,3,3,4.67,True,3,
31ddc7a8ef41aafb,6,5,49,1,5,3,3,4.67,True,3,
b7b630072d96fcd4,2,12,49,5,5,3,3,4.67,False,3,
9195bbc79eac87e8,47,21,49,5,1,3,3,7.33,False,3,
accc8bfb0bf81665,4,11,49,1,5,3,3,4.67,True,3,
94349f1da96b756e,16,1,49,5,3,3,3,6.0,False,3,
306d26d39610534b,29,5,49,1,5,3,3,4.67,True,3,
05fd960f77d23555,8,54,49,5,1,3,3,7.33,False,3,
818e60e0f19a9068,47,21,49,1,1,3,3,7.33,True,3,
7c09640da906766c,13,20,49,5,5,3,3,4.67,False,3,
af03a0c2a17d9db6,29,12,49,1,1,3,3,7.33,True,3,
3219aa1b59807d42,2,2,49,1,3,3,3,6.0,True,3,
de238ac079267111,29,11,49,5,1,3,3,7.33,False,3,
5fb375e655b4e0f9,33,12,49,5,1,3,3,7.33,False,3,
2538859673470784,16,21,49,5,5,3,3,4.67,False,3,
a33c6061db1ccd73,33,2,49,1,1,3,3,7.33,True,3,
41af966bd225bbd1,4,10,49,1,1,3,3,7.33,True,3,
13db96ff8e81a310,4,31,49,1,5,3,3,4.67,True,3,
2bdf71abb4791bc3,13,27,49,5,5,3,3,4.67,False,3,
495643be3510787e,12,12,49,1,1,3,3,7.33,True,3,
dfede94d697ea51e,1,5,49,1,3,3,3,6.0,True,3,
4859c460a3d48ccb,15,10,49,5,5,3,3,4.67,False,3,
6caaf6753471613a,11,11,49,5,1,3,3,7.33,False,3,
25f1fe005d995a9e,33,6,49,5,5,3,3,4.67,False,3,
a54bfa439547de17,16,6,49,5,5,3,3,4.67,False,3,
1ef74569d42eaf65,11,13,49,1,3,3,3,6.0,True,3,
24210b248132445e,15,3,49,1,1,3,3,7.33,True,3,
ee97144e4748da8a,27,6,49,5,5,3,3,4.67,False,3,
acf48d820cdf0d5e,17,54,49,5,3,3,3,6.0,False,3,
911432fd5fd23f64,21,21,49,1,1,3,3,7.33,True,3,
86b90f7925c8172b,5,12,49,5,3,3,3,6.0,False,3,
db2887e9014f9c1a,6,13,49,5,1,3,3,7.33,False,3,
219ee85d590f5022,21,2,49,5,3,3,3,6.0,False,3,
d9eed9b8286f8d94,33,11,49,1,3,3,3,6.0,True,3,
e133edc2c7eca77b,14,5,49,1,1,3,3,7.33,True,3,
561563f3fd800be9,14,1,49,5,1,3,3,7.33,False,3,
48cbf621a9aa626e,2,3,49,1,5,3,3,4.67,True,3,
b0fe83fe94039b80,21,12,49,5,5,3,3,4.67,False,3,
